type,name,segment,latitude,longitude,elevation_m,time
trackpoint,Monday Morning Walk,1,38.566052,-78.296701,400.7,2026-04-20T11:44:32.000Z
trackpoint,Monday Morning Walk,1,38.566048,-78.296737,401.4,2026-04-20T11:44:37.000Z
trackpoint,Monday Morning Walk,1,38.566018,-78.296767,402.8,2026-04-20T11:44:42.000Z
trackpoint,Monday Morning Walk,1,38.565993,-78.296841,404.1,2026-04-20T11:44:47.000Z
trackpoint,Monday Morning Walk,1,38.566018,-78.296894,404.5,2026-04-20T11:44:52.000Z
trackpoint,Monday Morning Walk,1,38.566008,-78.296927,405.2,2026-04-20T11:44:57.000Z
trackpoint,Monday Morning Walk,1,38.56598,-78.296977,405.9,2026-04-20T11:45:02.000Z
trackpoint,Monday Morning Walk,1,38.565985,-78.297069,406.4,2026-04-20T11:45:07.000Z
trackpoint,Monday Morning Walk,1,38.565978,-78.297119,406.6,2026-04-20T11:45:13.000Z
trackpoint,Monday Morning Walk,1,38.56594,-78.297192,407.2,2026-04-20T11:45:18.000Z
trackpoint,Monday Morning Walk,1,38.56588,-78.297192,407.3,2026-04-20T11:45:23.000Z
trackpoint,Monday Morning Walk,1,38.565798,-78.297209,407,2026-04-20T11:45:28.000Z
trackpoint,Monday Morning Walk,1,38.565777,-78.297271,406.3,2026-04-20T11:45:33.000Z
trackpoint,Monday Morning Walk,1,38.565698,-78.297277,404.9,2026-04-20T11:45:38.000Z
trackpoint,Monday Morning Walk,1,38.56562,-78.297307,403.4,2026-04-20T11:45:43.000Z
trackpoint,Monday Morning Walk,1,38.565603,-78.297392,403.3,2026-04-20T11:45:48.000Z
trackpoint,Monday Morning Walk,1,38.56559,-78.297452,403.4,2026-04-20T11:45:53.000Z
trackpoint,Monday Morning Walk,1,38.565583,-78.297492,403.3,2026-04-20T11:45:58.000Z
trackpoint,Monday Morning Walk,1,38.565538,-78.297552,403.1,2026-04-20T11:46:03.000Z
trackpoint,Monday Morning Walk,1,38.565525,-78.297659,402.8,2026-04-20T11:46:09.000Z
trackpoint,Monday Morning Walk,1,38.565587,-78.297664,402.9,2026-04-20T11:46:14.000Z
trackpoint,Monday Morning Walk,1,38.565597,-78.297656,401.9,2026-04-20T11:46:19.000Z
trackpoint,Monday Morning Walk,1,38.5656,-78.297656,401.8,2026-04-20T11:46:24.000Z
trackpoint,Monday Morning Walk,1,38.565603,-78.297714,401.4,2026-04-20T11:46:29.000Z
trackpoint,Monday Morning Walk,1,38.565613,-78.297747,401,2026-04-20T11:46:34.000Z
trackpoint,Monday Morning Walk,1,38.565648,-78.297814,400.5,2026-04-20T11:46:39.000Z
trackpoint,Monday Morning Walk,1,38.565643,-78.297874,401.9,2026-04-20T11:46:44.000Z
trackpoint,Monday Morning Walk,1,38.565695,-78.297909,402.6,2026-04-20T11:46:49.000Z
trackpoint,Monday Morning Walk,1,38.565725,-78.297939,402.2,2026-04-20T11:46:54.000Z
trackpoint,Monday Morning Walk,1,38.565745,-78.297967,400.6,2026-04-20T11:46:59.000Z
trackpoint,Monday Morning Walk,1,38.56575,-78.298019,400.4,2026-04-20T11:47:04.000Z
trackpoint,Monday Morning Walk,1,38.565772,-78.298061,400.7,2026-04-20T11:47:09.000Z
trackpoint,Monday Morning Walk,1,38.565775,-78.298122,400.9,2026-04-20T11:47:15.000Z
trackpoint,Monday Morning Walk,1,38.565802,-78.298174,400.6,2026-04-20T11:47:20.000Z
trackpoint,Monday Morning Walk,1,38.565827,-78.298214,400.3,2026-04-20T11:47:25.000Z
trackpoint,Monday Morning Walk,1,38.565888,-78.298199,399.4,2026-04-20T11:47:30.000Z
trackpoint,Monday Morning Walk,1,38.565927,-78.298212,398.8,2026-04-20T11:47:35.000Z
trackpoint,Monday Morning Walk,1,38.565973,-78.298322,398.8,2026-04-20T11:47:40.000Z
trackpoint,Monday Morning Walk,1,38.565967,-78.298411,398.9,2026-04-20T11:47:45.000Z
trackpoint,Monday Morning Walk,1,38.565955,-78.298477,399.8,2026-04-20T11:47:50.000Z
trackpoint,Monday Morning Walk,1,38.565932,-78.298517,400,2026-04-20T11:47:55.000Z
trackpoint,Monday Morning Walk,1,38.56595,-78.298554,400.5,2026-04-20T11:48:00.000Z
trackpoint,Monday Morning Walk,1,38.565997,-78.298569,401,2026-04-20T11:48:05.000Z
trackpoint,Monday Morning Walk,1,38.566028,-78.298629,400.9,2026-04-20T11:48:11.000Z
trackpoint,Monday Morning Walk,1,38.566025,-78.298692,401.3,2026-04-20T11:48:16.000Z
trackpoint,Monday Morning Walk,1,38.566037,-78.298751,401,2026-04-20T11:48:21.000Z
trackpoint,Monday Morning Walk,1,38.566028,-78.298804,400.7,2026-04-20T11:48:26.000Z
trackpoint,Monday Morning Walk,1,38.566063,-78.298849,400.8,2026-04-20T11:48:31.000Z
trackpoint,Monday Morning Walk,1,38.566062,-78.298956,401,2026-04-20T11:48:36.000Z
trackpoint,Monday Morning Walk,1,38.566048,-78.299022,401.2,2026-04-20T11:48:41.000Z
trackpoint,Monday Morning Walk,1,38.566077,-78.299136,401,2026-04-20T11:48:46.000Z
trackpoint,Monday Morning Walk,1,38.566095,-78.299204,401,2026-04-20T11:48:51.000Z
trackpoint,Monday Morning Walk,1,38.566048,-78.299122,401.2,2026-04-20T11:48:56.000Z
trackpoint,Monday Morning Walk,1,38.566105,-78.299136,401.4,2026-04-20T11:49:01.000Z
trackpoint,Monday Morning Walk,1,38.5661,-78.299161,400.8,2026-04-20T11:49:06.000Z
trackpoint,Monday Morning Walk,1,38.566108,-78.299207,400.2,2026-04-20T11:49:11.000Z
trackpoint,Monday Morning Walk,1,38.566092,-78.299271,401.1,2026-04-20T11:49:17.000Z
trackpoint,Monday Morning Walk,1,38.566087,-78.299304,401.5,2026-04-20T11:49:22.000Z
trackpoint,Monday Morning Walk,1,38.566062,-78.299352,401.3,2026-04-20T11:49:27.000Z
trackpoint,Monday Morning Walk,1,38.566017,-78.299406,401.4,2026-04-20T11:49:32.000Z
trackpoint,Monday Morning Walk,1,38.565968,-78.299439,401.3,2026-04-20T11:49:37.000Z
trackpoint,Monday Morning Walk,1,38.565883,-78.299466,401.6,2026-04-20T11:49:42.000Z
trackpoint,Monday Morning Walk,1,38.565863,-78.299494,402.6,2026-04-20T11:49:47.000Z
trackpoint,Monday Morning Walk,1,38.565872,-78.299502,403.7,2026-04-20T11:49:52.000Z
trackpoint,Monday Morning Walk,1,38.565842,-78.299531,404.7,2026-04-20T11:49:57.000Z
trackpoint,Monday Morning Walk,1,38.565843,-78.299589,405.3,2026-04-20T11:50:02.000Z
trackpoint,Monday Morning Walk,1,38.56584,-78.299647,405.4,2026-04-20T11:50:07.000Z
trackpoint,Monday Morning Walk,1,38.565777,-78.299659,405.6,2026-04-20T11:50:12.000Z
trackpoint,Monday Morning Walk,1,38.565707,-78.299644,406.1,2026-04-20T11:50:18.000Z
trackpoint,Monday Morning Walk,1,38.565695,-78.299724,404.7,2026-04-20T11:50:23.000Z
trackpoint,Monday Morning Walk,1,38.565693,-78.299787,404.6,2026-04-20T11:50:28.000Z
trackpoint,Monday Morning Walk,1,38.565715,-78.299834,405.4,2026-04-20T11:50:33.000Z
trackpoint,Monday Morning Walk,1,38.565723,-78.299886,405.7,2026-04-20T11:50:38.000Z
trackpoint,Monday Morning Walk,1,38.565708,-78.299916,405.6,2026-04-20T11:50:43.000Z
trackpoint,Monday Morning Walk,1,38.56568,-78.299966,404.3,2026-04-20T11:50:48.000Z
trackpoint,Monday Morning Walk,1,38.56565,-78.300002,404.3,2026-04-20T11:50:53.000Z
trackpoint,Monday Morning Walk,1,38.565618,-78.300061,402.7,2026-04-20T11:50:58.000Z
trackpoint,Monday Morning Walk,1,38.565628,-78.300164,402.1,2026-04-20T11:51:03.000Z
trackpoint,Monday Morning Walk,1,38.565643,-78.300216,401.2,2026-04-20T11:51:08.000Z
trackpoint,Monday Morning Walk,1,38.565625,-78.300307,400.2,2026-04-20T11:51:13.000Z
trackpoint,Monday Morning Walk,1,38.565615,-78.300337,398.5,2026-04-20T11:51:19.000Z
trackpoint,Monday Morning Walk,1,38.56564,-78.300362,398.2,2026-04-20T11:51:24.000Z
trackpoint,Monday Morning Walk,1,38.565645,-78.300376,397.7,2026-04-20T11:51:29.000Z
trackpoint,Monday Morning Walk,1,38.565612,-78.300397,397,2026-04-20T11:51:34.000Z
trackpoint,Monday Morning Walk,1,38.5656,-78.300387,396.3,2026-04-20T11:51:39.000Z
trackpoint,Monday Morning Walk,1,38.565613,-78.300382,395.9,2026-04-20T11:51:44.000Z
trackpoint,Monday Morning Walk,1,38.56558,-78.300287,395.1,2026-04-20T11:51:49.000Z
trackpoint,Monday Morning Walk,1,38.565592,-78.300286,394.4,2026-04-20T11:51:54.000Z
trackpoint,Monday Morning Walk,1,38.565568,-78.300302,393.6,2026-04-20T11:51:59.000Z
trackpoint,Monday Morning Walk,1,38.56559,-78.300329,392.7,2026-04-20T11:52:04.000Z
trackpoint,Monday Morning Walk,1,38.565598,-78.300312,392.2,2026-04-20T11:52:09.000Z
trackpoint,Monday Morning Walk,1,38.56561,-78.300277,391.9,2026-04-20T11:52:14.000Z
trackpoint,Monday Morning Walk,1,38.565595,-78.300307,390.8,2026-04-20T11:52:20.000Z
trackpoint,Monday Morning Walk,1,38.565527,-78.300377,391,2026-04-20T11:52:25.000Z
trackpoint,Monday Morning Walk,1,38.56548,-78.300437,392.1,2026-04-20T11:52:30.000Z
trackpoint,Monday Morning Walk,1,38.565493,-78.300482,393.1,2026-04-20T11:52:35.000Z
trackpoint,Monday Morning Walk,1,38.565467,-78.300501,394.5,2026-04-20T11:52:40.000Z
trackpoint,Monday Morning Walk,1,38.56542,-78.300526,395.3,2026-04-20T11:52:45.000Z
trackpoint,Monday Morning Walk,1,38.565393,-78.300549,394.9,2026-04-20T11:52:50.000Z
trackpoint,Monday Morning Walk,1,38.565373,-78.300569,394.7,2026-04-20T11:52:55.000Z
trackpoint,Monday Morning Walk,1,38.565342,-78.300644,396,2026-04-20T11:53:00.000Z
trackpoint,Monday Morning Walk,1,38.565328,-78.300676,396.6,2026-04-20T11:53:05.000Z
trackpoint,Monday Morning Walk,1,38.565293,-78.300712,396.5,2026-04-20T11:53:10.000Z
trackpoint,Monday Morning Walk,1,38.565275,-78.300766,396.1,2026-04-20T11:53:15.000Z
trackpoint,Monday Morning Walk,1,38.565282,-78.300829,396.5,2026-04-20T11:53:21.000Z
trackpoint,Monday Morning Walk,1,38.565292,-78.300864,397,2026-04-20T11:53:26.000Z
trackpoint,Monday Morning Walk,1,38.565265,-78.300874,397.2,2026-04-20T11:53:31.000Z
trackpoint,Monday Morning Walk,1,38.565228,-78.300892,397.2,2026-04-20T11:53:36.000Z
trackpoint,Monday Morning Walk,1,38.565192,-78.300916,397,2026-04-20T11:53:41.000Z
trackpoint,Monday Morning Walk,1,38.56517,-78.300959,397.2,2026-04-20T11:53:46.000Z
trackpoint,Monday Morning Walk,1,38.565145,-78.300989,397.3,2026-04-20T11:53:51.000Z
trackpoint,Monday Morning Walk,1,38.565112,-78.301027,398,2026-04-20T11:53:56.000Z
trackpoint,Monday Morning Walk,1,38.56509,-78.301056,398.9,2026-04-20T11:54:01.000Z
trackpoint,Monday Morning Walk,1,38.565088,-78.301109,399.6,2026-04-20T11:54:06.000Z
trackpoint,Monday Morning Walk,1,38.565073,-78.301177,401.9,2026-04-20T11:54:11.000Z
trackpoint,Monday Morning Walk,1,38.56501,-78.301217,403.5,2026-04-20T11:54:16.000Z
trackpoint,Monday Morning Walk,1,38.564922,-78.301287,405.2,2026-04-20T11:54:22.000Z
trackpoint,Monday Morning Walk,1,38.564927,-78.301334,406.6,2026-04-20T11:54:27.000Z
trackpoint,Monday Morning Walk,1,38.564948,-78.301349,407.8,2026-04-20T11:54:32.000Z
trackpoint,Monday Morning Walk,1,38.564955,-78.301366,409.2,2026-04-20T11:54:37.000Z
trackpoint,Monday Morning Walk,1,38.564957,-78.301367,410.1,2026-04-20T11:54:42.000Z
trackpoint,Monday Morning Walk,1,38.564948,-78.301392,411.1,2026-04-20T11:54:47.000Z
trackpoint,Monday Morning Walk,1,38.564915,-78.301432,411.5,2026-04-20T11:54:52.000Z
trackpoint,Monday Morning Walk,1,38.564895,-78.301452,411.6,2026-04-20T11:54:57.000Z
trackpoint,Monday Morning Walk,1,38.564847,-78.301456,411.4,2026-04-20T11:55:02.000Z
trackpoint,Monday Morning Walk,1,38.564817,-78.301451,411.5,2026-04-20T11:55:07.000Z
trackpoint,Monday Morning Walk,1,38.564818,-78.301457,411.5,2026-04-20T11:55:12.000Z
trackpoint,Monday Morning Walk,1,38.564803,-78.301496,411.4,2026-04-20T11:55:17.000Z
trackpoint,Monday Morning Walk,1,38.564775,-78.301521,411.7,2026-04-20T11:55:23.000Z
trackpoint,Monday Morning Walk,1,38.564733,-78.301516,412.3,2026-04-20T11:55:28.000Z
trackpoint,Monday Morning Walk,1,38.564693,-78.301531,412.1,2026-04-20T11:55:33.000Z
trackpoint,Monday Morning Walk,1,38.564698,-78.301524,412,2026-04-20T11:55:38.000Z
trackpoint,Monday Morning Walk,1,38.564702,-78.301521,412.5,2026-04-20T11:55:43.000Z
trackpoint,Monday Morning Walk,1,38.564675,-78.301544,414.4,2026-04-20T11:55:48.000Z
trackpoint,Monday Morning Walk,1,38.56465,-78.301526,415.7,2026-04-20T11:55:53.000Z
trackpoint,Monday Morning Walk,1,38.564632,-78.301529,415.4,2026-04-20T11:55:58.000Z
trackpoint,Monday Morning Walk,1,38.564568,-78.301574,414,2026-04-20T11:56:03.000Z
trackpoint,Monday Morning Walk,1,38.564543,-78.301629,413,2026-04-20T11:56:08.000Z
trackpoint,Monday Morning Walk,1,38.564512,-78.301677,412.4,2026-04-20T11:56:13.000Z
trackpoint,Monday Morning Walk,1,38.564503,-78.301731,412.8,2026-04-20T11:56:19.000Z
trackpoint,Monday Morning Walk,1,38.564482,-78.301774,413.4,2026-04-20T11:56:24.000Z
trackpoint,Monday Morning Walk,1,38.564452,-78.301772,413.4,2026-04-20T11:56:29.000Z
trackpoint,Monday Morning Walk,1,38.56441,-78.301796,413.3,2026-04-20T11:56:34.000Z
trackpoint,Monday Morning Walk,1,38.564387,-78.301844,413.8,2026-04-20T11:56:39.000Z
trackpoint,Monday Morning Walk,1,38.564392,-78.301854,414.2,2026-04-20T11:56:44.000Z
trackpoint,Monday Morning Walk,1,38.564363,-78.301891,415.1,2026-04-20T11:56:49.000Z
trackpoint,Monday Morning Walk,1,38.564333,-78.301914,414.3,2026-04-20T11:56:54.000Z
trackpoint,Monday Morning Walk,1,38.564333,-78.301931,414,2026-04-20T11:56:59.000Z
trackpoint,Monday Morning Walk,1,38.564298,-78.301936,414.3,2026-04-20T11:57:04.000Z
trackpoint,Monday Morning Walk,1,38.564247,-78.301954,413.8,2026-04-20T11:57:09.000Z
trackpoint,Monday Morning Walk,1,38.564207,-78.301974,414.2,2026-04-20T11:57:14.000Z
trackpoint,Monday Morning Walk,1,38.564193,-78.301992,414.4,2026-04-20T11:57:19.000Z
trackpoint,Monday Morning Walk,1,38.564157,-78.301972,413.9,2026-04-20T11:57:25.000Z
trackpoint,Monday Morning Walk,1,38.56415,-78.301991,413.9,2026-04-20T11:57:30.000Z
trackpoint,Monday Morning Walk,1,38.564115,-78.302029,414.4,2026-04-20T11:57:35.000Z
trackpoint,Monday Morning Walk,1,38.564122,-78.302027,414.2,2026-04-20T11:57:40.000Z
trackpoint,Monday Morning Walk,1,38.564147,-78.301986,414.2,2026-04-20T11:57:45.000Z
trackpoint,Monday Morning Walk,1,38.564122,-78.302009,414.5,2026-04-20T11:57:50.000Z
trackpoint,Monday Morning Walk,1,38.564065,-78.302042,414.8,2026-04-20T11:57:55.000Z
trackpoint,Monday Morning Walk,1,38.563992,-78.302071,415.1,2026-04-20T11:58:00.000Z
trackpoint,Monday Morning Walk,1,38.56395,-78.302079,415.6,2026-04-20T11:58:05.000Z
trackpoint,Monday Morning Walk,1,38.563912,-78.302091,417,2026-04-20T11:58:10.000Z
trackpoint,Monday Morning Walk,1,38.563883,-78.302111,418.3,2026-04-20T11:58:15.000Z
trackpoint,Monday Morning Walk,1,38.563828,-78.302119,418.2,2026-04-20T11:58:21.000Z
trackpoint,Monday Morning Walk,1,38.563785,-78.302124,417.9,2026-04-20T11:58:26.000Z
trackpoint,Monday Morning Walk,1,38.563732,-78.302151,418,2026-04-20T11:58:31.000Z
trackpoint,Monday Morning Walk,1,38.563718,-78.302162,417.8,2026-04-20T11:58:36.000Z
trackpoint,Monday Morning Walk,1,38.563682,-78.302132,417.1,2026-04-20T11:58:41.000Z
trackpoint,Monday Morning Walk,1,38.563633,-78.302127,417.4,2026-04-20T11:58:46.000Z
trackpoint,Monday Morning Walk,1,38.563607,-78.302124,418.3,2026-04-20T11:58:51.000Z
trackpoint,Monday Morning Walk,1,38.563575,-78.302116,418.8,2026-04-20T11:58:56.000Z
trackpoint,Monday Morning Walk,1,38.563522,-78.302147,419.4,2026-04-20T11:59:01.000Z
trackpoint,Monday Morning Walk,1,38.563463,-78.302134,419.1,2026-04-20T11:59:06.000Z
trackpoint,Monday Morning Walk,1,38.563405,-78.302154,419.6,2026-04-20T11:59:11.000Z
trackpoint,Monday Morning Walk,1,38.563382,-78.302187,421.2,2026-04-20T11:59:16.000Z
trackpoint,Monday Morning Walk,1,38.563402,-78.302196,422.8,2026-04-20T11:59:22.000Z
trackpoint,Monday Morning Walk,1,38.563443,-78.302207,423.7,2026-04-20T11:59:27.000Z
trackpoint,Monday Morning Walk,1,38.563423,-78.302229,424,2026-04-20T11:59:32.000Z
trackpoint,Monday Morning Walk,1,38.563368,-78.302276,424.4,2026-04-20T11:59:37.000Z
trackpoint,Monday Morning Walk,1,38.563358,-78.302314,425.4,2026-04-20T11:59:42.000Z
trackpoint,Monday Morning Walk,1,38.563353,-78.302326,425.3,2026-04-20T11:59:47.000Z
trackpoint,Monday Morning Walk,1,38.563313,-78.302347,425.2,2026-04-20T11:59:52.000Z
trackpoint,Monday Morning Walk,1,38.563277,-78.302382,424.4,2026-04-20T11:59:57.000Z
trackpoint,Monday Morning Walk,1,38.563268,-78.302431,422.7,2026-04-20T12:00:02.000Z
trackpoint,Monday Morning Walk,1,38.563245,-78.302459,421.8,2026-04-20T12:00:07.000Z
trackpoint,Monday Morning Walk,1,38.563268,-78.302497,421.8,2026-04-20T12:00:12.000Z
trackpoint,Monday Morning Walk,1,38.56328,-78.302547,422.6,2026-04-20T12:00:17.000Z
trackpoint,Monday Morning Walk,1,38.563253,-78.302626,423.5,2026-04-20T12:00:23.000Z
trackpoint,Monday Morning Walk,1,38.563212,-78.302644,424.8,2026-04-20T12:00:28.000Z
trackpoint,Monday Morning Walk,1,38.563145,-78.302741,427.1,2026-04-20T12:00:33.000Z
trackpoint,Monday Morning Walk,1,38.563182,-78.302809,428.4,2026-04-20T12:00:38.000Z
trackpoint,Monday Morning Walk,1,38.563178,-78.302857,428.2,2026-04-20T12:00:43.000Z
trackpoint,Monday Morning Walk,1,38.563173,-78.302892,429.2,2026-04-20T12:00:48.000Z
trackpoint,Monday Morning Walk,1,38.563153,-78.302956,430.1,2026-04-20T12:00:53.000Z
trackpoint,Monday Morning Walk,1,38.563155,-78.303004,430.3,2026-04-20T12:00:58.000Z
trackpoint,Monday Morning Walk,1,38.563152,-78.303034,430.9,2026-04-20T12:01:03.000Z
trackpoint,Monday Morning Walk,1,38.563172,-78.303042,431.3,2026-04-20T12:01:08.000Z
trackpoint,Monday Morning Walk,1,38.563175,-78.303071,431.8,2026-04-20T12:01:13.000Z
trackpoint,Monday Morning Walk,1,38.563142,-78.303101,431.9,2026-04-20T12:01:19.000Z
trackpoint,Monday Morning Walk,1,38.56312,-78.303147,431.7,2026-04-20T12:01:24.000Z
trackpoint,Monday Morning Walk,1,38.563053,-78.303197,432,2026-04-20T12:01:29.000Z
trackpoint,Monday Morning Walk,1,38.563012,-78.303242,432.2,2026-04-20T12:01:34.000Z
trackpoint,Monday Morning Walk,1,38.562967,-78.303282,432.3,2026-04-20T12:01:39.000Z
trackpoint,Monday Morning Walk,1,38.562987,-78.303301,432.3,2026-04-20T12:01:44.000Z
trackpoint,Monday Morning Walk,1,38.562972,-78.303359,432.7,2026-04-20T12:01:49.000Z
trackpoint,Monday Morning Walk,1,38.56292,-78.303399,431.5,2026-04-20T12:01:54.000Z
trackpoint,Monday Morning Walk,1,38.562903,-78.303427,431.2,2026-04-20T12:01:59.000Z
trackpoint,Monday Morning Walk,1,38.562927,-78.303441,431.8,2026-04-20T12:02:04.000Z
trackpoint,Monday Morning Walk,1,38.562915,-78.303464,431.2,2026-04-20T12:02:09.000Z
trackpoint,Monday Morning Walk,1,38.56287,-78.303484,430.1,2026-04-20T12:02:14.000Z
trackpoint,Monday Morning Walk,1,38.562817,-78.303546,429.3,2026-04-20T12:02:19.000Z
trackpoint,Monday Morning Walk,1,38.562815,-78.303602,429.6,2026-04-20T12:02:25.000Z
trackpoint,Monday Morning Walk,1,38.562807,-78.303649,431.2,2026-04-20T12:02:30.000Z
trackpoint,Monday Morning Walk,1,38.562788,-78.303664,432.2,2026-04-20T12:02:35.000Z
trackpoint,Monday Morning Walk,1,38.562752,-78.303679,432.6,2026-04-20T12:02:40.000Z
trackpoint,Monday Morning Walk,1,38.562713,-78.303717,433.3,2026-04-20T12:02:45.000Z
trackpoint,Monday Morning Walk,1,38.562663,-78.303732,433.8,2026-04-20T12:02:50.000Z
trackpoint,Monday Morning Walk,1,38.562605,-78.303789,434.8,2026-04-20T12:02:55.000Z
trackpoint,Monday Morning Walk,1,38.562602,-78.303832,437.1,2026-04-20T12:03:00.000Z
trackpoint,Monday Morning Walk,1,38.562577,-78.303896,438.9,2026-04-20T12:03:05.000Z
trackpoint,Monday Morning Walk,1,38.56258,-78.303952,440.8,2026-04-20T12:03:10.000Z
trackpoint,Monday Morning Walk,1,38.562548,-78.303972,442.9,2026-04-20T12:03:15.000Z
trackpoint,Monday Morning Walk,1,38.562508,-78.303979,444.2,2026-04-20T12:03:21.000Z
trackpoint,Monday Morning Walk,1,38.562435,-78.304004,444.6,2026-04-20T12:03:26.000Z
trackpoint,Monday Morning Walk,1,38.562432,-78.304062,445.1,2026-04-20T12:03:31.000Z
trackpoint,Monday Morning Walk,1,38.562447,-78.304149,444.9,2026-04-20T12:03:36.000Z
trackpoint,Monday Morning Walk,1,38.562463,-78.304169,445.4,2026-04-20T12:03:41.000Z
trackpoint,Monday Morning Walk,1,38.562455,-78.304202,445.7,2026-04-20T12:03:46.000Z
trackpoint,Monday Morning Walk,1,38.562472,-78.304226,445.6,2026-04-20T12:03:51.000Z
trackpoint,Monday Morning Walk,1,38.562437,-78.304231,446.3,2026-04-20T12:03:56.000Z
trackpoint,Monday Morning Walk,1,38.562433,-78.304276,445.9,2026-04-20T12:04:01.000Z
trackpoint,Monday Morning Walk,1,38.5624,-78.304337,445.7,2026-04-20T12:04:06.000Z
trackpoint,Monday Morning Walk,1,38.562397,-78.304379,444.8,2026-04-20T12:04:11.000Z
trackpoint,Monday Morning Walk,1,38.562407,-78.304401,444.6,2026-04-20T12:04:16.000Z
trackpoint,Monday Morning Walk,1,38.562408,-78.304397,444.4,2026-04-20T12:04:21.000Z
trackpoint,Monday Morning Walk,1,38.56238,-78.304404,444.4,2026-04-20T12:04:27.000Z
trackpoint,Monday Morning Walk,1,38.562363,-78.304371,444.7,2026-04-20T12:04:32.000Z
trackpoint,Monday Morning Walk,1,38.562337,-78.304366,445,2026-04-20T12:04:37.000Z
trackpoint,Monday Morning Walk,1,38.56225,-78.304391,445.2,2026-04-20T12:04:42.000Z
trackpoint,Monday Morning Walk,1,38.562178,-78.304394,445.3,2026-04-20T12:04:47.000Z
trackpoint,Monday Morning Walk,1,38.562105,-78.304377,445.2,2026-04-20T12:04:52.000Z
trackpoint,Monday Morning Walk,1,38.562068,-78.304344,445.2,2026-04-20T12:04:57.000Z
trackpoint,Monday Morning Walk,1,38.56209,-78.304324,445.5,2026-04-20T12:05:02.000Z
trackpoint,Monday Morning Walk,1,38.56212,-78.304274,446.1,2026-04-20T12:05:07.000Z
trackpoint,Monday Morning Walk,1,38.5621,-78.304206,447.1,2026-04-20T12:05:12.000Z
trackpoint,Monday Morning Walk,1,38.562078,-78.304146,447.1,2026-04-20T12:05:17.000Z
trackpoint,Monday Morning Walk,1,38.56208,-78.304126,446.6,2026-04-20T12:05:23.000Z
trackpoint,Monday Morning Walk,1,38.56208,-78.304069,446.8,2026-04-20T12:05:28.000Z
trackpoint,Monday Morning Walk,1,38.562082,-78.304044,447.3,2026-04-20T12:05:33.000Z
trackpoint,Monday Morning Walk,1,38.562082,-78.304036,447.5,2026-04-20T12:05:38.000Z
trackpoint,Monday Morning Walk,1,38.562068,-78.303992,447.3,2026-04-20T12:05:43.000Z
trackpoint,Monday Morning Walk,1,38.562052,-78.303966,446.7,2026-04-20T12:05:48.000Z
